device_id,now-5h,now-4h,now-3h,now-2h,now-1h,now,now+1h,now+2h,now+3h,now+4h,now+5h
74DA38E69BF4,,,,,37.208656,43.75,38.33977,,,,
74DA38E69C06,,,,,34.213955,,33.68829,,,,
74DA38E69C44,,,,,18.315481,,17.265955,,,,
74DA38E69C4C,,,,,35.212196,28.615384615385,28.95284,,,,
74DA38E69C4E,,,,,14.852095,,14.479534,,,,
74DA38E69C54,,,,,18.304781,,14.104305,,,,
74DA38E69C6C,,,,,17.273676,,15.091068,,,,
74DA38E69C84,,,,,37.11914,48.818181818182,38.371647,,,,
74DA38E69C90,,,,,24.365747,,17.602133,,,,
74DA38E69C98,,,,,33.136253,,32.122692,,,,
74DA38E69CA4,,,,,38.97897,47.307692307692,40.327766,,,,
74DA38E69CB0,,,,,57.11893,34.818181818182,51.827568,,,,
74DA38E69CB6,,,,,13.518649,,12.636099,,,,
74DA38E69CD8,,,,,36.987732,21.916666666667,31.461075,,,,
74DA38E69CEA,,,,,18.988619,,17.577171,,,,
74DA38E69D0A,,,,,17.009773,,16.664522,,,,
74DA38E69D1A,,,,,30.16162,23.0,24.444859,,,,
74DA38E69D32,,,,,42.278316,32.5,33.85954,,,,
74DA38E69D34,,,,,40.334213,29.846153846154,33.435337,,,,
74DA38E69D54,,,,,17.376951,13.583333333333,15.399599,,,,
74DA38E69D7E,,,,,19.757414,,18.05678,,,,
74DA38E69D88,,,,,26.91184,32.333333333333,28.430704,,,,
74DA38E69E1C,,,,,14.933432,,10.928558,,,,
74DA38E69E4C,,,,,40.36209,,37.84052,,,,
74DA38E69E50,,,,,32.518684,35.083333333333,32.117172,,,,
74DA38E69E6C,,,,,44.78038,18.166666666667,41.0311,,,,
